date,PRODUKT,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.5016455930753,258240
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,814.5047338374525,258245
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.513998570584,258260
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,774.5207927082138,258271
2022-08-15,Tablet Pro,1.0,4,0,0,1,,,814.5214103570893,258272
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.5331456857226,258291
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,814.5349986323489,258294
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.5417927699787,258305
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,814.5424104188542,258306
2022-08-15,Tablet Pro,1.0,5,0,0,1,,,774.5467339609822,258313
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.549204556484,258317
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.5652634272453,258343
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,854.5850281912594,258375
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,854.5868811378857,258378
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.6023223597716,258403
2022-08-15,Tablet Pro,1.0,4,0,0,1,,,774.6060282530243,258409
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.6412342389242,258466
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,814.6566754608102,258491
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.6782931714505,258526
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.693116744461,258550
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.6949696910873,258553
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.7036167753434,258567
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.7110285618487,258579
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,814.7289403792364,258608
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.7295580281118,258609
2022-08-15,Tablet Pro,1.0,4,0,0,1,,,814.7314109747381,258612
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,854.738205112368,258623
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,854.7474698454995,258638
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.7548816320048,258650
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.7585875252574,258656
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.7746463960189,258682
2022-08-15,Tablet Pro,1.0,3,0,0,1,,,854.7777346403959,258687
2022-08-15,Tablet Pro,1.0,1,0,0,1,,,854.7851464269013,258699
2022-08-15,Tablet Pro,1.0,2,0,0,1,,,854.8012052976626,258725
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.8098523819187,258739
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,814.8308524436836,258773
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,854.8364112835626,258782
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,854.8432054211924,258793
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,854.8438230700679,258794
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.8444407189432,258795
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,814.8475289633204,258800
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.862352536331,258824
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.8629701852064,258825
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,854.8728525672134,258841
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.8734702160889,258842
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.8771761093415,258848
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,854.897558522231,258881
2022-08-16,Tablet Basic...,0.9,4,1,0,0,393.2090976738167,,,258896
2022-08-16,Tablet Basic...,1.0,2,1,0,0,373.2123918011524,,,258900
2022-08-16,Tablet Basic...,1.0,1,1,0,0,373.2173329921558,,,258906
2022-08-16,Tablet Basic...,0.9,3,1,0,0,413.2230977149933,,,258913
2022-08-16,Tablet Basic...,0.9,4,1,0,0,433.2395683516716,,,258933
2022-08-16,Tablet Basic...,1.0,1,1,0,0,373.2420389471733,,,258936
2022-08-16,Tablet Basic...,1.0,3,1,0,0,373.2535683928482,,,258950
2022-08-16,Tablet Basic...,1.0,4,1,0,0,393.2626272430213,,,258961
2022-08-16,Tablet Basic...,0.9,7,1,0,0,453.2733331568622,,,258974
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,814.9704410895326,258999
2022-08-16,Tablet Basic...,1.0,1,1,0,0,373.2963920482119,,,259002
2022-08-16,Tablet Basic...,1.0,3,1,0,0,393.3013332392154,,,259008
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.00194118218,259050
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.0081176709343,259060
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,775.0118235641869,259066
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,815.0235588928202,259085
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.0297353815747,259095
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,735.031588328201,259098
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.0340589237027,259102
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.0365295192045,259106
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,735.0377648169554,259108
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,815.0427060079588,259116
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.0451766034606,259120
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.0593825275956,259143
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,815.0680296118518,259157
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.0742061006061,259167
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.0791472916096,259175
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.0871767269904,259188
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.0915002691185,259195
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.0945885134956,259200
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.10076500225,259210
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,815.111882682008,259228
2022-08-16,Tablet Pro,1.0,4,0,0,1,,,815.1131179797587,259230
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.1143532775096,259232
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.1427651257798,259278
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.1470886679078,259285
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.1526475077868,259294
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,775.1538828055377,259296
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.155735752164,259299
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,815.1594416454166,259305
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.1606769431675,259307
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.1680887296727,259319
2022-08-16,Tablet Pro,1.0,5,0,0,1,,,735.1711769740499,259324
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.1736475695517,259328
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.6034311865623,,259354
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.6013723569775,,259364
2022-08-16,Tablet Mini,0.9,7,0,1,0,,168.6011664740191,,259365
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5978723466834,,259381
2022-08-16,Tablet Mini,1.0,2,0,1,0,,163.597254697808,,259384
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.2113241509534,259389
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.2187359374586,259401
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5906664431366,,259416
2022-08-16,Tablet Mini,0.9,3,0,1,0,,163.5894311453857,,259422
2022-08-16,Tablet Mini,1.0,1,0,1,0,,162.5877840817179,,259430
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.586960549884,,259434
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5867546669255,,259435
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5809899440881,,259463
2022-08-16,Tablet Mini,1.0,4,0,1,0,,163.5801664122542,,259467
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5795487633787,,259470
2022-08-16,Tablet Mini,0.9,7,0,1,0,,167.5776958167524,,259479
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.57666640196,,259484
2022-08-16,Tablet Mini,1.0,1,0,1,0,,162.5754311042091,,259490
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.2786478783761,259498
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.279883176127,259500
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.2811184738779,259502
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.2866773137569,259511
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,815.2922361536357,259520
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,815.2971773446393,259528
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.3064420777708,259543
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.3181774064042,259562
2022-08-16,Tablet Pro,1.0,3,0,0,1,,,855.3385598192936,259595
2022-08-16,Tablet Pro,1.0,1,0,0,1,,,855.3422657125462,259601
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.3459716057988,259607
2022-08-16,Tablet Pro,1.0,2,0,0,1,,,855.3533833923041,259619
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5424898308524,,259650
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5406368842261,,259659
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5398133523922,,259663
2022-08-16,Tablet Mini,1.0,1,0,1,0,,162.5377545228074,,259673
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5363133420981,,259680
2022-08-16,Tablet Mini,0.9,1,0,1,0,,162.5342545125133,,259690
2022-08-16,Tablet Mini,1.0,1,0,1,0,,162.5340486295548,,259691
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5330192147624,,259696
2022-08-16,Tablet Mini,1.0,2,0,1,0,,163.5326074488455,,259698
2022-08-16,Tablet Mini,1.0,2,0,1,0,,163.5289015555928,,259716
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5274603748834,,259723
2022-08-16,Tablet Mini,1.0,5,0,1,0,,164.5256074282572,,259732
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5239603645893,,259740
2022-08-16,Tablet Mini,1.0,3,0,1,0,,163.5235485986723,,259742
2022-08-16,Tablet Mini,0.9,5,0,1,0,,166.5231368327554,,259744
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.522107417963,,259749
2022-08-16,Tablet Mini,1.0,3,0,1,0,,163.5184015247104,,259767
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5151073973747,,259783
2022-08-16,Tablet Mini,1.0,4,0,1,0,,163.5138720996238,,259789
2022-08-16,Tablet Mini,1.0,5,0,1,0,,164.5128426848314,,259794
2022-08-16,Tablet Mini,1.0,2,0,1,0,,163.5114015041221,,259801
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5097544404542,,259809
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5095485574957,,259810
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5091367915788,,259812
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.5087250256618,,259814
2022-08-16,Tablet Mini,1.0,2,0,1,0,,162.507489727911,,259820
2022-08-16,Tablet Mini,1.0,1,0,1,0,,162.506666196077,,259824
2022-08-16,Tablet Mini,1.0,3,0,1,0,,162.5048132494507,,259833
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,815.4911190915268,259842
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.5065603134127,259867
2022-08-17,Tablet Pro,1.0,5,0,0,1,,,775.5096485577899,259872
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.5343545128073,259912
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,815.5368251083091,259916
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.5399133526863,259921
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.5423839481881,259925
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.5442368948144,259928
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.5454721925653,259930
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.557825170074,259950
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.5584428189495,259951
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.5602957655758,259954
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.5769722852126,259981
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,775.5837664228425,259992
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.5961194003512,260012
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,815.6010605913547,260020
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.607237080109,260030
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.6115606222371,260037
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.6134135688634,260040
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.623913599746,260057
2022-08-17,Tablet Pro,1.0,4,0,0,1,,,815.6461489592616,260093
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.6467666081371,260094
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.6473842570125,260095
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.6572666390196,260111
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.6597372345212,260115
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.6634431277739,260121
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.6683843187774,260129
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,815.7134726866843,260202
2022-08-17,Tablet Basic...,0.9,3,1,0,0,394.3085126720961,,,260231
2022-08-17,Tablet Basic...,1.0,3,1,0,0,394.3126303312657,,,260236
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.7381786417019,260242
2022-08-17,Tablet Basic...,0.9,4,1,0,0,394.3208656496048,,,260246
2022-08-17,Tablet Basic...,0.9,2,1,0,0,394.3381598181171,,,260267
2022-08-17,Tablet Basic...,1.0,3,1,0,0,374.338983349951,,,260268
2022-08-17,Tablet Pro,1.0,4,0,0,1,,,815.7690610854738,260292
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,855.7721493298509,260297
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.7758552231036,260303
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.7869729028614,260321
2022-08-17,Tablet Pro,1.0,4,0,0,1,,,815.821561239886,260377
2022-08-17,Tablet Pro,1.0,1,0,0,1,,,855.8320612707685,260394
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,855.8370024617719,260402
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,775.8462671949035,260417
2022-08-17,Tablet Mini,0.9,4,0,1,0,,163.3821070061971,,260429
2022-08-17,Tablet Mini,1.0,3,0,1,0,,163.3806658254877,,260436
2022-08-17,Tablet Mini,1.0,2,0,1,0,,163.377783464069,,260450
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3765481663181,,260456
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3736658048994,,260470
2022-08-17,Tablet Mini,1.0,3,0,1,0,,163.3732540389825,,260472
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3722246241901,,260477
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3718128582731,,260479
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3705775605222,,260485
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3703716775638,,260486
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3695481457299,,260490
2022-08-17,Tablet Mini,1.0,3,0,1,0,,163.367901082062,,260498
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3664599013526,,260505
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3660481354357,,260507
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3650187206433,,260512
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3633716569755,,260520
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3596657637228,,260538
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3582245830135,,260545
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3553422215948,,260559
2022-08-17,Tablet Mini,1.0,3,0,1,0,,163.3551363386363,,260560
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3549304556778,,260561
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3547245727193,,260562
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3545186897609,,260563
2022-08-17,Tablet Mini,1.0,3,0,1,0,,163.3464892543802,,260602
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3446363077539,,260611
2022-08-17,Tablet Mini,1.0,2,0,1,0,,163.342989244086,,260619
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.337842170124,,260644
2022-08-17,Tablet Mini,1.0,2,0,1,0,,163.3324892132036,,260670
2022-08-17,Tablet Mini,1.0,3,0,1,0,,164.3314597984112,,260675
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.3310480324942,,260677
2022-08-17,Tablet Mini,1.0,3,0,1,0,,162.3296068517849,,260684
2022-08-17,Tablet Mini,1.0,2,0,1,0,,162.328371554034,,260690
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3275480222001,,260694
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3250774266983,,260706
2022-08-17,Tablet Mini,1.0,1,0,1,0,,162.3244597778229,,260709
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.04576778167,260740
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.0470030794208,260742
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.0488560260471,260745
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.0531795681752,260752
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.0550325148015,260755
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,816.0575031103033,260759
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,816.0587384080541,260761
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,816.0661501945594,260773
2022-08-17,Tablet Pro,1.0,2,0,0,1,,,856.0680031411857,260776
2022-08-17,Tablet Pro,1.0,4,0,0,1,,,816.0815914164453,260798
2022-08-17,Tablet Pro,1.0,3,0,0,1,,,856.0822090653207,260799
2022-08-18,Tablet Pro,1.0,4,0,0,1,,,816.0908561495769,260813
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.0920914473278,260815
2022-08-18,Tablet Pro,1.0,5,0,0,1,,,736.1062973714629,260838
2022-08-18,Tablet Basic...,0.9,3,1,0,0,414.8125141544534,,,260843
2022-08-18,Tablet Basic...,1.0,1,1,0,0,374.8273377274639,,,260861
2022-08-18,Tablet Basic...,1.0,2,1,0,0,374.8479260233119,,,260886
2022-08-18,Tablet Basic...,0.9,3,1,0,0,414.8602790008206,,,260901
2022-08-18,Tablet Basic...,1.0,3,1,0,0,374.8718084464954,,,260915
2022-08-18,Tablet Basic...,1.0,2,1,0,0,374.8734555101632,,,260917
2022-08-18,Tablet Basic...,0.9,6,1,0,0,434.8751025738311,,,260919
2022-08-18,Tablet Pro,1.0,5,0,0,1,,,776.1711505033838,260943
2022-08-18,Tablet Pro,1.0,5,0,0,1,,,776.1835034808926,260963
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.1847387786435,260965
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.1890623207715,260972
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.1983270539031,260987
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.2001800005294,260990
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.2119153291627,261009
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.2131506269136,261011
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.2137682757891,261012
2022-08-18,Tablet Basic...,1.0,1,1,0,0,374.9549851617211,,,261016
2022-08-18,Tablet Basic...,1.0,2,1,0,0,374.9681616710637,,,261032
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.2403271774328,261055
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.2409448263084,261056
2022-08-18,Tablet Pro,1.0,4,0,0,1,,,816.2502095594399,261071
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.2508272083153,261072
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.2532978038171,261076
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.2736802167065,261109
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.2891214385925,261134
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.2965332250977,261146
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.3088862026065,261166
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.3101215003574,261168
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.3113567981081,261170
2022-08-18,Tablet Pro,1.0,6,0,0,1,,,736.3397686463784,261216
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.347798081759,261229
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.3484157306345,261230
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.3780628766555,261278
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.3879452586625,261294
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.3904158541643,261298
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,776.3953570451678,261306
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.4015335339221,261316
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.4070923738011,261325
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.4089453204274,261328
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.4200630001853,261346
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.4268571378151,261357
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.4317983288186,261365
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,816.4429160085765,261383
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.4447689552028,261386
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.4589748793378,261409
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1739593351745,,261440
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.1727240374236,,261446
2022-08-18,Tablet Mini,0.9,2,0,1,0,,163.1719005055897,,261450
2022-08-18,Tablet Mini,0.9,6,0,1,0,,165.1714887396728,,261452
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1692240271295,,261463
2022-08-18,Tablet Mini,1.0,1,0,1,0,,162.1673710805032,,261472
2022-08-18,Tablet Mini,1.0,1,0,1,0,,162.1671651975447,,261473
2022-08-18,Tablet Mini,1.0,3,0,1,0,,163.1657240168354,,261480
2022-08-18,Tablet Mini,1.0,1,0,1,0,,162.1632534213336,,261492
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.1620181235827,,261498
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1609887087903,,261503
2022-08-18,Tablet Mini,1.0,3,0,1,0,,164.1605769428734,,261505
2022-08-18,Tablet Mini,1.0,2,0,1,0,,163.1599592939979,,261508
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1581063473716,,261517
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1574886984962,,261520
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1568710496207,,261523
2022-08-18,Tablet Mini,1.0,2,0,1,0,,163.1537828052435,,261538
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.1533710393266,,261540
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.1478121994477,,261567
2022-08-18,Tablet Mini,0.9,7,0,1,0,,166.1471945505722,,261570
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.144518072112,,261583
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1426651254857,,261592
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1391651151915,,261609
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1383415833576,,261613
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.5868281965535,261616
2022-08-18,Tablet Pro,1.0,4,0,0,1,,,816.5899164409307,261621
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.5905340898062,261622
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.5930046853078,261626
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.5954752808096,261630
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.5967105785605,261632
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.1327827434787,,261640
2022-08-18,Tablet Pro,1.0,5,0,0,1,,,736.6164753425745,261664
2022-08-18,Tablet Pro,1.0,1,0,0,1,,,856.6183282892009,261667
2022-08-18,Tablet Pro,1.0,4,0,0,1,,,816.6195635869517,261669
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,856.6232694802043,261675
2022-08-18,Tablet Pro,1.0,3,0,0,1,,,856.6337695110867,261692
2022-08-18,Tablet Pro,1.0,4,0,0,1,,,776.6405636487166,261703
2022-08-18,Tablet Pro,1.0,2,0,0,1,,,816.6455048397202,261711
2022-08-18,Tablet Mini,1.0,4,0,1,0,,164.1175474045512,,261714
2022-08-18,Tablet Mini,1.0,5,0,1,0,,164.1132238624231,,261735
2022-08-18,Tablet Mini,1.0,2,0,1,0,,162.109723852129,,261752
2022-08-18,Tablet Mini,0.9,6,0,1,0,,166.1080767884611,,261760
2022-08-18,Tablet Mini,0.9,9,0,1,0,,168.1070473736688,,261765
2022-08-18,Tablet Mini,1.0,3,0,1,0,,163.1056061929594,,261772
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.1000473530805,,261799
2022-08-18,Tablet Mini,1.0,3,0,1,0,,162.099429704205,,261802
2022-08-19,Tablet Mini,1.0,2,0,1,0,,162.0973708746202,,261812
2022-08-19,Tablet Mini,1.0,1,0,1,0,,162.0959296939109,,261819
2022-08-19,Tablet Mini,1.0,1,0,1,0,,162.0940767472846,,261828
2022-08-19,Tablet Mini,1.0,3,0,1,0,,162.0932532154506,,261832
2022-08-19,Tablet Mini,1.0,3,0,1,0,,162.0922238006582,,261837
2022-08-19,Tablet Mini,1.0,2,0,1,0,,162.0891355562811,,261852
2022-08-19,Tablet Mini,1.0,2,0,1,0,,162.0860473119039,,261867
2022-08-19,Tablet Mini,1.0,4,0,1,0,,164.0856355459869,,261869
2022-08-19,Tablet Mini,1.0,2,0,1,0,,162.0854296630284,,261870
2022-08-19,Tablet Mini,1.0,3,0,1,0,,162.0815178868173,,261889
2022-08-19,Tablet Mini,1.0,4,0,1,0,,163.0798708231495,,261897
2022-08-19,Tablet Mini,1.0,3,0,1,0,,162.0765766958138,,261913
2022-08-19,Tablet Mini,1.0,3,0,1,0,,162.0759590469384,,261916
2022-08-19,Tablet Mini,1.0,2,0,1,0,,163.0755472810214,,261918
2022-08-19,Tablet Mini,1.0,2,0,1,0,,162.0730766855197,,261930
2022-08-19,Tablet Mini,1.0,4,0,1,0,,164.0714296218518,,261938
2022-08-19,Tablet Mini,1.0,1,0,1,0,,162.0712237388934,,261939
